Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
21419,-17.46771001,10.11481572,-24.20214223,11.80546921,-10.19804581,-2.579938008,-17.656788,2.256902476,-6.242149309,-12.8306572,9.442665265,-13.5474859,0.960728558,-13.02871703,-0.426674499,-7.652661665,-11.48532779,-4.721369576,0.550519004,1.001518502,-2.328024416,0.940830319,1.296817061,-1.055103904,0.111792028,0.679694612,2.093540571,-1.425491454,1,1
21606,1.090838676,-0.048810949,0.411840994,1.15736672,0.073319077,0.670213557,-0.263583583,0.088007861,1.65052705,-0.425773549,0.813640651,-1.626576677,1.891293018,1.426602042,-1.4293162,0.382927991,-0.108410567,0.628959795,0.603440365,0.021045649,-0.478321366,-1.160988787,-0.118312792,-1.047265073,0.468648978,-0.624255965,0.002205527,0.01629129,81.9,0
21662,-18.01856119,10.55860019,-24.66774125,11.78618036,-10.56465657,-2.645681199,-18.02346767,2.693655403,-6.219463628,-12.74476079,9.318137685,-13.37785743,1.021923868,-12.78434589,-0.451145843,-7.551364931,-11.32599687,-4.701252777,0.516317073,1.007703205,-2.319479462,0.908838783,1.352903707,-1.059222338,0.185750942,0.687037384,2.078080584,-1.429517023,1,1
21723,1.139027878,0.765946361,1.084774606,2.816571628,-0.316181629,-0.778219458,0.117134961,-0.287014495,0.379055303,0.285572801,1.052660999,-1.92646714,2.529604021,1.560646879,-0.337434559,0.489785509,0.23076452,-0.316659809,-1.419229797,-0.13523574,-0.172341605,-0.268903417,0.081491089,0.855613027,0.355770733,-0.149348556,-0.03022494,0.026962739,12.13,0
23486,-0.063253709,0.741268456,1.239415273,0.916375015,0.200224983,0.063793514,1.06395821,-0.473975155,0.638260162,-0.308194895,0.094509565,-2.695879721,2.59190991,1.381013009,0.915946353,-0.401399242,0.533218973,0.325008267,1.787317319,0.49022759,-0.268006197,-0.442694754,0.124501735,-0.472943429,-0.579659911,0.416513986,-0.088597846,-0.07130015,112.23,0
25095,1.19239599,1.338973711,-0.678876187,3.123672307,0.643244864,-1.184322994,0.397585526,-0.253498538,0.411134977,-0.859862302,1.124059382,-3.763873848,0.367975967,-0.971757538,-0.013882513,1.457578528,2.611450334,1.29195523,-1.563815227,-0.18545465,-0.377503243,-0.889596748,-0.074207589,0.035445516,0.550577974,-0.027171279,-0.024920621,0.073605399,3.12,1
25198,-15.9036352,10.39391714,-19.13360246,6.185968835,-12.53802092,-4.027030447,-13.8978266,10.66225178,-2.844953985,-9.668788912,7.394419411,-11.63563005,1.423276925,-8.6404591,-0.674719539,-7.695568788,-13.68413959,-4.777406039,1.268342773,1.501565411,1.577548225,-1.280137123,-0.601294527,0.040403921,0.995501971,-0.273742712,1.688135896,0.5278308,99.99,1
25231,-16.59866474,10.5417508,-19.81898181,6.017294647,-13.02590105,-4.128779003,-14.11886485,11.161144,-4.099551431,-9.222825507,6.329364676,-8.952190712,-0.138363691,-9.825054421,0.057223592,-7.541687424,-14.25959859,-5.035051524,1.43226793,1.534919821,1.725852827,-1.151605776,-0.680051902,0.108175915,1.066878341,-0.233720431,1.707520552,0.511423169,99.99,1
25254,-17.27519119,10.81966537,-20.36388597,6.046611747,-13.46503335,-4.166647245,-14.40944799,11.58079672,-4.073855712,-9.153368038,6.210883012,-8.778572032,-0.061367497,-9.574662299,0.04928854,-7.418487279,-14.10277188,-5.016423335,1.390314361,1.544970467,1.729804092,-1.208096082,-0.726839224,0.112539674,1.119193472,-0.23318899,1.684062993,0.503739738,99.99,1
25426,1.125335535,1.130146484,-0.962975335,2.675687859,0.990074518,-0.243317741,0.316192138,0.122960132,-1.143342795,-0.369908966,1.834494198,-0.491243315,-1.129907005,-2.238622244,0.278468742,1.477925603,1.776454295,1.149282186,-1.306994645,-0.138813698,-0.166736918,-0.521933839,-0.112376257,-0.59207675,0.520791314,0.043353581,0.015159021,0.063611722,3.76,1
26152,-5.336639185,-0.404248648,1.286922858,1.759026338,0.08243107,0.956869723,-2.410870116,-2.757399002,0.432269305,-0.044754524,0.176076159,1.530052629,-0.422951573,-0.257799306,-2.918094264,1.182167272,-0.115745725,-0.338948046,-1.978184806,-3.571859095,3.255390418,-0.574559539,1.871544637,0.211954213,0.259846136,-0.169142354,0.867934684,-0.550023661,1.52,0
26523,-18.4748679,11.58638052,-21.40291681,6.038515416,-14.45115814,-4.146523506,-14.85612367,12.43114047,-4.053353287,-9.040396249,5.966202507,-8.46396613,0.078692132,-9.092532652,0.010822097,-7.186375508,-13.7974745,-4.95849391,1.32116656,1.577924401,1.741135596,-1.251137949,-0.396219126,0.095705556,1.322750943,-0.217954565,1.628792531,0.482248275,99.99,1
26556,-19.17982641,11.81792199,-21.91917358,6.086235634,-14.70884479,-4.308887607,-15.35795181,12.85716502,-3.99986077,-8.928655661,5.849293066,-8.261649837,0.153829148,-8.829359228,0.008878839,-7.070953009,-13.62972094,-4.958829816,1.272091364,1.572949615,1.746801542,-1.353148766,-0.762965073,0.117027852,1.297993756,-0.224825057,1.62105239,0.484614403,99.99,1
26585,-19.85632233,12.09589323,-22.46408275,6.115541102,-15.14802152,-4.346724083,-15.64850747,13.27680481,-3.97416162,-8.859194059,5.730815537,-8.088033512,0.230824969,-8.578973273,0.000946637,-6.947746067,-13.47289701,-4.940210829,1.230142552,1.582929555,1.75072984,-1.409635709,-0.809809278,0.12139666,1.350300071,-0.224291874,1.597621368,0.476919818,99.99,1
26833,-20.53275108,12.37398914,-23.00900291,6.144820978,-15.587296,-4.384490669,-15.93900269,13.69641612,-3.948454919,-8.789723363,5.612347108,-7.914422366,0.307819968,-8.328600888,-0.006979295,-6.824524172,-13.31607919,-4.921612087,1.188204208,1.592753931,1.754607609,-1.466115253,-0.856778636,0.125776576,1.40258699,-0.223754857,1.574248735,0.469200693,99.99,1
26863,-21.20911959,12.65219683,-23.55393294,6.17407791,-16.02665813,-4.422194594,-16.22944373,14.1160019,-3.922741449,-8.720244515,5.493886837,-7.740815864,0.38481423,-8.078240669,-0.014899604,-6.70128887,-13.15926686,-4.903031495,1.146275248,1.602438837,1.758440075,-1.522588162,-0.903860198,0.130166452,1.454856519,-0.223214403,1.55092845,0.461459567,99.99,1
26899,-21.88543391,12.93050512,-24.09887185,6.203314192,-16.46609912,-4.459842126,-16.51983598,14.53556472,-3.897021888,-8.650758329,5.375433907,-7.567213541,0.461807829,-7.827891399,-0.022814853,-6.578041503,-13.00245946,-4.884467239,1.104354735,1.611998219,1.762231769,-1.579055101,-0.951042745,0.134565292,1.507110398,-0.222670857,1.527655278,0.453698639,99.99,1
26931,-22.56169926,13.20890428,-24.64381878,6.232531823,-16.90561136,-4.49743872,-16.81018419,14.95510677,-3.871296823,-8.581265516,5.25698761,-7.393614992,0.538800829,-7.577552018,-0.030725532,-6.454783237,-12.84565652,-4.865917737,1.06244185,1.621444225,1.765986636,-1.635516647,-0.998316503,0.138972227,1.55935014,-0.222124517,1.50442466,0.445919826,99.99,1
26961,-23.23792024,13.48738579,-25.18877297,6.261732551,-17.34518817,-4.534989152,-17.10049248,15.37463003,-3.845566772,-8.511766697,5.138547322,-7.220019864,0.615793286,-7.3272216,-0.038632069,-6.331515094,-12.68885763,-4.847381607,1.020535879,1.630787483,1.769708129,-1.691973305,-1.045672923,0.1433865,1.611577072,-0.221575645,1.481232606,0.438124805,99.99,1
27163,-23.91410089,13.76594216,-25.73373377,6.290917914,-17.78482366,-4.57249762,-17.39076447,15.79413618,-3.819832187,-8.442262418,5.020112498,-7.046427847,0.692785249,-7.076899329,-0.046534841,-6.208237973,-12.5320624,-4.828857633,0.978636193,1.640037335,1.773399282,-1.748425521,-1.093104488,0.147807442,1.663792357,-0.221024471,1.458075611,0.430315049,99.99,1
27187,-24.59024477,14.04456678,-26.27870059,6.320089265,-18.22451267,-4.609967826,-17.68100337,16.21362675,-3.794093469,-8.37275316,4.901682655,-6.872838664,0.769776763,-6.826584487,-0.05443418,-6.084952665,-12.37527053,-4.810344741,0.936742238,1.649202022,1.777062772,-1.804873686,-1.140604569,0.152234466,1.715997024,-0.220471199,1.434950581,0.422491858,99.99,1
27219,-25.26635502,14.32325381,-26.82367291,6.349247807,-18.66425061,-4.647403049,-17.97121202,16.63310306,-3.768350971,-8.303239351,4.783257367,-6.699252074,0.846767865,-6.576276436,-0.06233038,-5.961659873,-12.21848172,-4.791841983,0.894853522,1.658288844,1.78070097,-1.861318147,-1.188167293,0.156667051,1.768191982,-0.219916008,1.411854777,0.414656384,99.99,1
27252,-25.94243445,14.60199804,-27.36865029,6.378394608,-19.1040334,-4.684806204,-18.26139293,17.05256631,-3.74260501,-8.23372137,4.664836254,-6.52566786,0.923758589,-6.325974612,-0.070223703,-5.838360219,-12.06169571,-4.773348514,0.852969608,1.66730429,1.784315984,-1.917759213,-1.235787439,0.161104732,1.820378041,-0.219359059,1.388785762,0.40680965,99.99,1
27784,0.288028928,0.965681439,-1.4594952,1.921863002,-1.91241403,-1.1302819,-2.81426266,0.648663225,-0.69526264,-3.465689086,2.351619106,-3.826705319,-0.767569849,-4.852866915,1.664863004,-2.61736133,-4.835558306,-1.921751601,-0.385884175,0.330916894,0.603127128,0.380690182,-0.064125176,0.271380101,0.337219535,0.626155869,0.565124826,0.305925255,23.36,1
28143,-27.14367842,15.36580438,-28.40742446,6.370895347,-20.08787757,-4.666313063,-18.70947882,17.90357438,-3.722278738,-8.120961738,4.419943456,-6.210941121,1.063837395,-5.843528381,-0.108836449,-5.606597326,-11.75625561,-4.714946761,0.783577594,1.703887646,1.796826389,-1.960973717,-0.902247452,0.144011442,2.024388039,-0.204214066,1.332153059,0.385890728,99.99,1
28242,-2.787247931,-0.071340378,-1.505287775,3.361777137,-3.357421669,0.565834734,0.303653111,0.966914485,-2.245881952,-3.651426569,0.987277022,-3.834781569,-0.961354143,-3.182168085,-1.126002284,-2.954300813,-5.841218002,-2.910430298,-1.155850173,1.607396772,0.882940442,-0.24620193,1.752226785,0.219924965,0.156281695,-0.265894318,0.220694023,0.25607687,730.86,1
28454,1.113064962,0.101949603,0.23083991,0.572659328,-0.343884744,-1.101573215,0.426888633,-0.32258334,-0.219363547,-0.138956367,-0.03181923,0.743144019,0.890196316,0.267582849,0.858647096,0.193913599,-0.374503509,-0.975407779,0.070277239,0.118446122,-0.443763885,-1.492365453,0.183028384,0.37830494,0.0703249,-0.034912344,-0.06188298,0.03297119,86.9,0
28625,-27.84818067,15.59819266,-28.92375595,6.418441747,-20.34622816,-4.828202466,-19.21089642,18.32940553,-3.668734939,-8.009159386,4.303095818,-6.008660007,1.138968829,-5.58044712,-0.110737116,-5.491073262,-11.5885436,-4.715420171,0.734573493,1.697856263,1.802149134,-2.062934276,-1.269843436,0.165409188,1.999499113,-0.211058522,1.324809493,0.388090178,99.99,1
28658,-28.52426759,15.87692299,-29.46873209,6.447591402,-20.78600004,-4.865613418,-19.50108408,18.74887195,-3.642989819,-7.939642419,4.184673689,-5.835075215,1.215959645,-5.330143782,-0.118631138,-5.367775276,-11.43175691,-4.696924444,0.692688412,1.706889062,1.805769784,-2.119376168,-1.317449622,0.16984563,2.051687335,-0.210502,1.301733965,0.380246181,99.99,1
28692,-29.20032859,16.15570143,-30.01371249,6.47673118,-21.22580965,-4.902997397,-19.79124841,19.16832739,-3.617241786,-7.870121943,4.066255073,-5.661492423,1.292950145,-5.079845681,-0.12652274,-5.24447152,-11.27497259,-4.678436529,0.650807371,1.715861824,1.809370933,-2.175815203,-1.365104108,0.17428636,2.103868072,-0.209943999,1.278680971,0.372392714,99.99,1
28726,-29.87636551,16.43452455,-30.55869682,6.505861787,-21.6656543,-4.940356329,-20.08139107,19.58777262,-3.591491047,-7.800598208,3.947839717,-5.487911486,1.369940349,-4.829552443,-0.134412095,-5.121162405,-11.11819045,-4.65995587,0.608930081,1.724778838,1.812953975,-2.232251588,-1.412803443,0.17873107,2.156041858,-0.209384624,1.255648901,0.364530453,99.99,1
28755,-30.55238004,16.71338924,-31.10368482,6.534983864,-22.10553152,-4.977691964,-20.37151359,20.00720837,-3.565737791,-7.731071441,3.829427395,-5.314332276,1.44693028,-4.579263728,-0.14229936,-4.997848304,-10.96141036,-4.641481959,0.56705628,1.733643994,1.816520171,-2.288685505,-1.460544499,0.183179483,2.208209178,-0.208823971,1.232636295,0.356660011,99.99,1
29261,1.096764529,-0.073466748,1.253897874,1.709471957,-0.632587515,0.60765939,-0.489871696,0.239663483,1.13158275,-0.436014143,-0.969731766,1.407907977,0.529787274,-0.903151236,-1.793355028,-1.186084991,0.729385332,-1.454662278,0.171195353,-0.175975532,-0.411410008,-0.648225248,0.082095277,0.090280788,0.455541127,-0.510909633,0.0982564,0.028851175,2,0
29526,1.102804325,2.829167999,-3.932870265,4.70769144,2.937966855,-1.800903718,1.672734122,-0.300240349,-2.783011088,-1.88484244,3.79256536,-1.460471123,-1.312776276,-7.077360606,-0.299466317,2.493227604,6.244987102,2.971749364,-2.679950242,-0.030879972,-0.106994396,-0.250050304,-0.521626533,-0.448949514,1.291646482,0.516326674,0.009146281,0.153317636,0.68,1
29531,-1.060676284,2.60857947,-2.971679003,4.360089352,3.738853043,-2.728395073,1.987616355,-0.357344707,-2.757534513,-2.335933327,2.111516867,-2.59194965,-1.950589355,-7.311579817,0.077752766,2.290607832,6.50927165,2.569971426,-3.286150082,-0.089061537,-0.063167877,-0.207385284,-0.183260817,-0.103679373,0.896178353,0.407386872,-0.130918311,0.192177382,0.68,1
29753,0.26961409,3.549755129,-5.810353445,5.809369574,1.538807934,-2.269219136,-0.824203333,0.351069915,-3.759059456,-4.592389806,5.47939151,-5.657857541,-2.64807609,-10.38488974,-0.225946408,-0.701882909,0.409735841,0.939603694,-1.954299955,0.310524633,0.371121111,-0.32228952,-0.549855883,-0.520628959,1.378210387,0.564714293,0.553254714,0.402400009,0.68,1
29785,0.92376442,0.344048072,-2.880003656,1.721680075,-3.019564779,-0.639736123,-3.801324502,1.299095885,0.864065471,-2.895251668,3.028162231,-2.549177308,-1.560431825,-2.971316758,1.078895397,-4.702011825,-4.908098507,-1.50887329,3.001685059,0.170871766,0.899931176,1.481271004,0.725265549,0.176959583,-1.815637975,-0.536517111,0.48903502,-0.049728579,30.3,1
30493,-1.710374192,-0.63384191,0.367512026,-0.79356802,0.947673912,-1.043884203,0.08179544,0.461461686,-0.642933879,-0.99276461,1.163704328,1.742630465,1.026446757,0.414716717,-1.26014643,-0.141555317,-0.131310406,-0.677396782,-0.493267953,0.289119974,0.35111509,0.46535568,0.082419181,0.135905064,-0.565075626,0.813514663,-0.038773464,-0.116339609,66,0
30852,-2.830984056,0.885657038,1.199930098,2.86129224,0.321668778,0.289966026,1.767760449,-2.451049662,0.069735807,3.245086401,0.675287853,-0.677096334,-0.222741128,-0.913786971,1.603331923,-1.024502092,0.022045207,-0.940684674,0.48475894,-1.016923144,0.54658934,0.334970737,0.172105676,0.623590288,-0.527114316,-0.079214654,-2.532445298,0.311176715,104.81,1
31297,-12.25487177,6.594630976,-11.82305353,1.366812072,-5.458627688,-1.263509385,-3.136261166,6.091220523,2.787451177,3.480477563,-2.031269924,0.300427489,-1.025470169,-0.557535196,1.886996333,2.604725948,4.738553042,1.829525201,-1.083612686,1.11837002,-0.820328939,-1.410365179,-0.879113048,-1.678200973,0.724188843,-0.417314908,-0.702117687,-0.952627311,89.99,0
31956,-0.81643056,0.200697681,1.448101586,1.48651339,0.386991492,-0.140514512,-0.207059725,0.362864431,0.466588825,-0.71022114,-0.591760525,-0.152801076,-0.750770678,-1.409951659,0.057506266,-0.65697396,1.463321294,0.076845284,0.234265656,0.302020675,0.007938254,0.228327514,-0.015808304,-0.006500597,0.17608124,-0.167100895,0.329822471,0.119771357,35,0
32298,-0.96598579,-0.392420044,1.990133836,-1.422511937,-0.107188654,-1.093527931,-0.1054072,0.022727674,-0.950638491,-0.218556685,-0.971784394,-1.126497247,-1.007434297,-0.405461437,-0.931314777,0.745054866,0.538777702,-1.539740649,0.487657928,0.15470944,0.06567492,-0.031914845,-0.205942083,0.38614265,0.560448646,-0.320950942,0.003229484,0.063415403,15,0
32412,1.262057084,-0.761599991,0.708656718,-0.489044297,-1.316137623,-0.552849719,-0.728886025,0.022128582,-0.582333986,0.642559747,1.221799621,0.190971406,-0.533887867,-0.203712434,-1.076998971,0.836034087,0.497344827,-1.287781265,1.146489328,0.089187799,-0.008134068,-0.081178959,0.020004152,0.536007022,0.354729259,-0.364602369,0.008053626,0.014097066,43,0
32686,0.287952772,1.728734645,-1.652173046,3.813544188,-1.090927154,-0.984744666,-2.202317927,0.555087932,-2.033892048,-2.734155555,2.368433673,-3.656802651,-0.169534683,-4.74441333,0.765192829,-2.479513556,-4.931111968,-2.547402527,-0.902689803,0.26525021,0.26220151,-0.633527564,0.09289101,0.187612656,0.368708354,-0.132474029,0.576560757,0.309842705,0,1
32719,1.212701846,-1.489686612,0.796997258,-1.195034232,-1.941121989,-0.483568231,-1.184805083,-0.042664012,-1.609420749,1.334543371,-0.030043112,-0.800497152,0.360290201,-0.390573604,1.101368231,-0.514104073,0.783407508,-0.203881252,-0.95793589,-0.140870158,0.055407537,0.340964103,-0.028543534,0.406065362,0.1768014,-0.105787306,0.046173719,0.046698045,126,0
32745,-2.17913506,0.020217918,-2.182732796,2.572046261,-3.663733112,0.081567933,0.268048731,0.660437429,-2.374027363,-3.58281002,1.975821062,-3.500542265,0.170681027,-2.735940374,1.670251104,-4.046292997,-5.079479085,-2.586857045,1.669260553,1.9579603,1.026421111,0.299613502,1.656800007,0.328432502,0.106456828,0.691774506,0.196778974,0.241085157,717.15,1
33335,1.503534812,-1.017820297,0.575374918,-1.327620736,-1.710036227,-1.026297426,-1.018057379,-0.157183487,-1.677991683,1.445250602,-0.577327046,-1.365414273,-0.520855231,-0.106223007,0.77208146,-0.22170247,0.531794974,-0.114149848,-0.148888162,-0.387957012,-0.464600353,-1.05474065,0.223143151,0.288503122,0.082805349,-0.47680876,0.028395276,0.026461639,16,0
33463,-3.730914484,-4.023169694,1.731345805,2.595170304,5.087480547,-3.035019506,-2.824728147,0.49518861,-0.477638996,0.554981918,-1.630027619,-0.040054973,0.751568351,0.030180264,0.225450214,1.175722906,-1.281234855,0.572347819,-1.422984314,1.155232535,0.649352502,0.377586727,0.780153149,-0.47640875,-0.324600107,-0.124642743,0.000841621,0.290228439,10.62,0
33597,-0.324617977,1.244873311,-0.682069728,1.87544148,-0.229451778,-0.678443553,0.725051978,0.398707216,-0.423513211,-0.983674973,0.179362731,-0.353863495,-0.855683385,-1.484492417,0.70970814,-0.305640833,2.417818755,0.353930278,-0.062771806,0.213450124,0.072878568,0.205917402,0.35507678,0.194180908,-0.319753277,-0.243239212,0.188755777,0.058315891,127.5,0
33709,-0.179291145,-0.754486434,1.418204188,-2.00210528,-0.407645837,0.606848195,-1.027149555,0.269531515,-2.371740586,1.304732854,-0.509893098,-1.424646995,0.259862674,-0.368654287,0.569690877,0.229227637,-0.180973896,1.681788979,1.336055539,-0.038407135,-0.066058919,0.055964253,-0.380623905,-1.409716539,0.440547879,0.125042549,0.020831382,-0.030944411,15.8,0
33966,1.340647699,-0.80215398,0.733960306,-0.777613604,-1.15161199,0.008730345,-1.135110067,0.134587074,-0.279841467,0.576184721,-0.64261635,-1.024741472,-0.204313005,-0.330254154,1.468019752,1.360486452,0.187673476,-1.066198345,0.051883826,0.063521462,0.377559633,1.025730042,-0.139231907,-0.398338788,0.395948504,0.012099177,0.047136791,0.018362081,24.99,0
34256,0.539275914,1.554889763,-2.066180333,3.241617463,0.184735711,0.028329559,-1.51552138,0.537035374,-1.999846036,-2.133176443,2.756171945,-2.242864368,0.615204247,-4.652803807,0.222163816,-0.77566602,-3.218618252,-0.370992501,-0.686196724,0.302734579,0.371773459,0.111954592,-0.305225079,-1.053835262,0.771174907,0.240878214,0.418434532,0.232169715,19.02,1
34521,1.081233775,0.416413936,0.862918741,2.520862807,-0.0050205,0.563341023,-0.123372252,0.223121853,-0.67359755,0.64454973,1.120505177,1.237773313,0.342362114,0.038371979,-1.194503088,0.085406344,-0.219143226,-0.694259215,-0.655269928,-0.165248777,-0.159387124,-0.305154013,0.053619736,0.011761444,0.375145782,-0.106298753,0.021008265,0.010559208,1.52,1
